market_depth,run_id,curve_roughness,return_volatility
5000,1,9.999504879543462e-05,0.0004766472282729576
5000,2,0.00010001000100010396,0.0004963417575938718
5000,3,0.00010001000100010363,0.00046952965761051975
5000,4,9.999494616031709e-05,0.0005051650160207991
5000,5,9.999107586325587e-05,0.000497196824902954
5000,6,9.99903449553307e-05,0.0005031572282813496
5000,7,9.999886730222398e-05,0.00046560733238248285
5000,8,9.999193891209751e-05,0.0005026276199440468
5000,9,0.00010000004543001166,0.00048001512591051756
5000,10,0.00010000139737387683,0.00045967586778221
5000,11,0.00010000400625743123,0.0004852361105890567
5000,12,0.00010000217982971734,0.0004758199973483911
5000,13,0.00010000918613750428,0.0004841819088714628
5000,14,9.999218541952771e-05,0.0004972790819087571
5000,15,0.00010000957655231174,0.0004876231084147417
5000,16,0.00010000616134077961,0.00047299800413711976
5000,17,0.00010001000100010374,0.0004801379443751907
5000,18,0.0001000031940863435,0.0005057253147039821
5000,19,0.00010001000100010385,0.0004630495484021083
5000,20,9.999719647011887e-05,0.0005161871792316045
5000,21,0.00010001000100010417,0.0004841855475264635
5000,22,0.00010000462199974176,0.00048070042555197314
5000,23,9.999265658590175e-05,0.0004859077087565206
5000,24,0.0001000053515494108,0.000490599529993394
5000,25,9.998560837025605e-05,0.0005049996331413011
5000,26,0.00010001000100010386,0.0004856525083582037
5000,27,0.0001000081804074362,0.0004577155718629077
5000,28,9.999628342527961e-05,0.0004939341626098675
5000,29,9.997589229085107e-05,0.000472537457659674
5000,30,0.00010000368675233111,0.0004526636099233276
5000,31,0.00010001000100010367,0.00046203384860442597
5000,32,0.00010001000100010382,0.000508890051671768
5000,33,9.999297821370714e-05,0.0004655713284853493
5000,34,0.00010001000100010404,0.0004675950524587577
5000,35,9.998553446931699e-05,0.0004728313372053573
5000,36,9.999950412904377e-05,0.0004827903367422101
5000,37,9.999486676340091e-05,0.00048739262899826635
5000,38,9.999266922100556e-05,0.00047944303006927484
5000,39,0.000100010001000104,0.00048079026077716184
5000,40,9.999470066917557e-05,0.00048320081301665957
5000,41,0.00010000052520936288,0.0004689732315779821
5000,42,9.998902601805745e-05,0.0004896308139852553
5000,43,0.00010001000100010385,0.0004998627708579143
5000,44,0.00010000083145121885,0.0004938049828954248
5000,45,0.00010000191077529788,0.0004678623893751686
5000,46,9.99948338897347e-05,0.00047106149628763945
5000,47,0.00010000326489671213,0.0004690406410174058
5000,48,9.998541226929185e-05,0.00046388729034481526
5000,49,0.00010000330337646141,0.0004845634113881056
5000,50,9.999203892798001e-05,0.0004918032054226145
5000,51,0.00010000309458026874,0.0004706405677123581
5000,52,9.998845149532801e-05,0.00047343077507001994
5000,53,0.00010000687093920967,0.00046813176992416316
5000,54,9.99982612497135e-05,0.00047436662984562215
5000,55,9.999181733806093e-05,0.00047815906931830823
5000,56,9.999549690137255e-05,0.00048228698341003235
5000,57,0.00010000312157948044,0.0004835259097890601
5000,58,9.999024517252865e-05,0.0004954793550091773
5000,59,0.00010000050773437103,0.00046056072559753745
5000,60,0.00010001000100010389,0.0004742124837186426
5000,61,9.999619001607255e-05,0.00045721526951676987
5000,62,0.00010000766581143824,0.000484391348269896
5000,63,9.999505446863325e-05,0.00048451167243037594
5000,64,9.999262776203847e-05,0.0004906290375065581
5000,65,9.999598404277464e-05,0.00048494163855315205
5000,66,0.00010000783281681933,0.0004743251854872811
5000,67,0.00010000057591976516,0.0004918329113637101
5000,68,9.99936651932799e-05,0.0005008671933463585
5000,69,9.999246523538109e-05,0.00048488541004226257
5000,70,9.999877031352693e-05,0.0004920423808055093
5000,71,9.99932114393531e-05,0.0004948838947011237
5000,72,9.999410364143406e-05,0.0004920364245194854
5000,73,0.00010001000100010366,0.00045781190966635415
5000,74,9.998581732018056e-05,0.00047581856439976903
5000,75,0.00010001000100010396,0.00046560023699066715
5000,76,9.999844155347704e-05,0.000449396375184447
5000,77,0.00010000397083556199,0.0004391110842266029
5000,78,9.999817576906156e-05,0.0004858605848285054
5000,79,0.0001000003969224091,0.0004996072170252066
5000,80,0.00010000663990726287,0.0004926831038812834
5000,81,9.997629426037019e-05,0.0004893279023780613
5000,82,9.999630780276744e-05,0.0005053057403032172
5000,83,0.00010000793968223615,0.0004967552946832152
5000,84,0.00010000053843227093,0.0005102077227577816
5000,85,0.0001000044885912087,0.0004759162615488219
5000,86,0.00010001000100010398,0.0004886387037091868
5000,87,0.00010000123348099575,0.0004935833270463403
5000,88,0.00010000475356096263,0.0004520153049473575
5000,89,0.00010001000100010396,0.0004942449539083906
5000,90,9.998709695602157e-05,0.0005220972347954599
5000,91,9.999218778866944e-05,0.0004689469031918374
5000,92,9.999440097832794e-05,0.0005180350645083795
5000,93,0.0001000100010001039,0.0004694909515759408
5000,94,9.998005919736312e-05,0.0004913027882711462
5000,95,0.00010000388370562605,0.0005056078088175172
5000,96,0.00010000200516906916,0.00048173499908254157
5000,97,0.00010001000100010404,0.00048419523687801946
5000,98,0.00010000017554219671,0.000529716003567165
5000,99,0.0001000051162434368,0.0004917907941336823
