wealth_multiplier,run_id,mean_reversion_beta,mean_reversion_alpha,mean_reversion_r2,price_variance,log_deviation_variance,final_price,volatility
1.0,40,-0.005781754185672592,-2.9240750951088678e-05,0.002275192593345965,6.251366273343292,0.0006320190723733681,102.1567999963117,0.0030448543702878868
1.0,41,-0.010897300623338975,-0.0002254801737168989,0.003845863998365062,3.2218649645963224,0.0003352892685549803,94.96261808939926,0.003205071320145483
1.0,42,-0.021734058230390572,-0.0007916288740857143,0.013032600887276868,2.9175637906047083,0.0003102868259108732,97.08819598946127,0.0033567389947386107
1.0,43,-0.0027377214567142296,7.942379923885747e-05,0.0006603685620093502,9.283575083346234,0.0009353564947054386,104.82796203502232,0.003251878225298263
1.0,44,-0.0011880042778137747,0.00011117140349691335,0.00012861346555093078,9.117022015170969,0.0009375401721779784,106.02656700753128,0.00319694187995274
1.0,45,-0.0020131398545683446,-4.000070985720547e-05,0.0005081087818081809,12.872268905005866,0.0012715707372948967,96.4298393801069,0.003180939347011537
1.0,46,-0.006412727804948059,-6.751524140240357e-06,0.0031814251811369543,8.238843729450476,0.0008285910340862677,99.42583410853202,0.0032757796690895853
1.0,47,-0.014661382368799646,-3.06881423484279e-05,0.005557063688757968,2.5188808702977767,0.00025544691907642704,102.93420674589757,0.0031315100564119746
1.0,48,-0.03588337117001175,-0.00012590153133876586,0.016917568380879322,1.295119882690306,0.00013058293740231326,101.31870044216433,0.003148487405184728
1.0,49,-0.0014649597164458938,9.700931943483223e-05,0.00017573298946393923,8.368526593189141,0.0008574262705000118,105.63416621881463,0.0032239572464046813
1.0,50,-0.006254444951136369,-3.488226209060964e-05,0.0021419109706452,5.578416877250485,0.0005552397221641908,96.5862197839876,0.003178292332684008
1.0,51,-0.014405486518197352,0.00047562827976943317,0.0073088461728222365,3.6150476558988496,0.0003381509383391751,100.10879443578442,0.00309239692656773
1.0,52,-0.02058810044570799,-0.00012487560626544362,0.008466152019515727,2.271871693605293,0.00023244592250800956,102.49568163069172,0.0033987172966831796
1.0,53,-0.013274060706321913,-0.0005878761718639733,0.008500211775545274,4.471346073905948,0.0004799789180644347,95.75112248508498,0.0031572260956373274
1.0,54,-0.03328520126480469,-0.0012170587506844252,0.018929076302913628,1.6003237194947875,0.00017031483613185754,94.72914047057236,0.0031523877822004667
1.0,55,-0.010820100034928767,-0.0002481820178022155,0.0053256006900048725,4.555301677604241,0.0004803281838091329,100.17066212834948,0.0032485380284401275
1.0,56,-0.008591467333614848,-0.0001380260482365791,0.003600204471951529,4.041099418934338,0.00041931690237720137,101.34775743975638,0.0029275911489926175
1.0,57,-0.009985927822477118,6.930099007816926e-05,0.004890479223907063,4.823833625497307,0.0004829014281418297,101.49131549416359,0.003140302098200159
1.0,58,-0.020385840094707397,-0.0004394615091225244,0.010476476353961761,2.3247197525924284,0.00024506346545037904,99.65462486819098,0.003116998237415926
1.0,59,-0.014619645033052756,-0.0002687522029087424,0.006354468788106971,3.281247005786647,0.000330299213831024,95.85546045909601,0.003327532025069585
1.0,60,-0.010131360972346,-0.0006346705846006028,0.005931834645820033,5.393370334120208,0.0005919132426436673,92.09472513199549,0.0031965962880068266
1.0,61,-0.016419250377841144,0.0004113988888482481,0.00709409511876391,2.6739224581843217,0.0002576916697425108,105.21343314859007,0.0031200775712968273
1.0,62,-0.012854140440617242,3.681810507906699e-05,0.005509090513465487,3.5298587005487994,0.000345008927369697,97.86142676609197,0.0032127483043832717
1.0,63,-0.0052584771852600114,-5.922222095525843e-05,0.0026503903895611636,9.393947868547002,0.0009790593130166666,99.7799740174673,0.0031990009809836012
1.0,64,-0.007767769945647346,-9.424702317225979e-05,0.0019537674236501656,3.407424019081092,0.0003432158676281928,95.10436364888442,0.003234226118909341
1.0,65,-0.008209765026649357,-9.750227128956947e-05,0.0028388052487253734,4.195599735727151,0.0004213519667079922,95.97438314591093,0.003154509947005389
1.0,66,-0.02141772195750524,0.00020339090653545636,0.0094718867366278,2.453943709219038,0.00023715310060744123,98.3248655461008,0.0033811928201515824
